,date,CELG_adjusted_close,CELG_cumulative_return,CELG_value,FB_adjusted_close,FB_cumulative_return,FB_value,GOOG_adjusted_close,GOOG_cumulative_return,GOOG_value,NVDA_adjusted_close,NVDA_cumulative_return,NVDA_value,SPY_adjusted_close,SPY_cumulative_return,SPY_value,portfolio_cumulative_return,portfolio_value
51,2016-12-19,115.73,1.11247,0.8899760000000001,119.24,0.926208,0.0,794.2,1.02232,0.0,101.63,1.50921,0.301842,225.53,1.04518,1.04518,1.191818,1.191818
52,2016-12-20,118.52,1.13929,0.911432,119.09,0.925043,0.0,796.42,1.02518,0.0,105.17,1.56178,0.312356,226.4,1.04922,1.04922,1.223788,1.223788
53,2016-12-21,115.85,1.11362,0.8908960000000001,119.04,0.924654,0.0,794.56,1.02278,0.0,105.83,1.57158,0.31431600000000004,225.77,1.0463,1.0463,1.2052120000000002,1.2052120000000002
54,2016-12-22,117.87,1.13304,0.9064320000000001,117.4,0.911915,0.0,791.26,1.01854,0.0,107.11,1.59059,0.318118,225.38,1.04449,1.04449,1.2245500000000002,1.2245500000000002
55,2016-12-23,118.93,1.14323,0.9145840000000001,117.27,0.910906,0.0,789.91,1.0168,0.0,109.78,1.63023,0.32604600000000006,225.71,1.04602,1.04602,1.2406300000000001,1.2406300000000001
56,2016-12-27,117.92,1.13352,0.9068160000000001,118.01,0.916654,0.0,791.55,1.01891,0.0,117.32,1.7422,0.34844,226.27,1.04861,1.04861,1.2552560000000001,1.2552560000000001
57,2016-12-28,117.29,1.12746,0.901968,116.92,0.908187,0.0,785.05,1.01054,0.0,109.25,1.62236,0.32447200000000004,224.4,1.03995,1.03995,1.22644,1.22644
58,2016-12-29,116.93,1.124,0.8992000000000001,116.35,0.903759,0.0,782.79,1.00763,0.0,111.43,1.65474,0.330948,224.35,1.03972,1.03972,1.2301480000000002,1.2301480000000002
59,2016-12-30,115.75,1.11266,0.890128,115.05,0.893662,0.0,771.82,0.993512,0.0,106.74,1.58509,0.317018,223.53,1.03592,1.03592,1.207146,1.207146
60,2017-01-03,118.75,1.1415,0.9132,116.86,0.907721,0.0,786.14,1.01195,0.0,102.01,1.51485,0.30297,225.24,1.04384,1.04384,1.21617,1.21617
61,2017-01-04,118.55,1.13958,0.911664,118.69,0.921936,0.0,786.9,1.01292,0.0,104.39,1.55019,0.31003800000000004,226.58,1.05005,1.05005,1.221702,1.221702
62,2017-01-05,118.76,1.14159,0.9132720000000001,120.67,0.937315,0.0,794.02,1.02209,0.0,101.74,1.51084,0.302168,226.4,1.04922,1.04922,1.21544,1.21544
63,2017-01-06,119.64,1.15005,0.9200400000000001,123.41,0.958599,0.0,806.15,1.0377,0.0,103.1,1.53104,0.30620800000000004,227.21,1.05297,1.05297,1.226248,1.226248
64,2017-01-09,120.21,1.15553,0.924424,124.9,0.970172,0.0,806.65,1.03835,0.0,107.28,1.59311,0.318622,226.46,1.04949,1.04949,1.243046,1.243046
65,2017-01-10,119.98,1.15332,0.9226559999999999,124.35,0.9659,0.0,804.79,1.03595,0.0,106.47,1.58108,0.31621600000000005,226.46,1.04949,1.04949,1.238872,1.238872
66,2017-01-11,117.24,1.12698,0.9015840000000002,126.09,0.979416,0.0,807.91,1.03997,0.0,105.16,1.56163,0.31232600000000005,227.1,1.05246,1.05246,1.2139100000000003,1.2139100000000003
67,2017-01-12,117.08,1.12544,0.900352,126.62,0.983533,0.0,806.36,1.03797,0.0,103.44,1.53609,0.307218,226.53,1.04982,1.04982,1.20757,1.20757
68,2017-01-13,117.48,1.12929,0.903432,128.34,0.996893,0.0,807.88,1.03993,0.0,103.43,1.53594,0.307188,227.05,1.05223,1.05223,1.21062,1.21062
69,2017-01-17,114.95,1.10497,0.8839760000000001,127.87,0.993242,0.0,804.61,1.03572,0.0,101.11,1.50149,0.300298,226.25,1.04852,1.04852,1.184274,1.184274
